Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Attack Name,Label
3.222.65.191-192.168.137.210-443-42582-6,3.222.65.191,443,192.168.137.210,42582,6,06/09/2023 02:29:50 PM,520147,11,13,3444.0,949.0,1448.0,0.0,313.0909090909091,496.2734033867732,517.0,0.0,73.00000000000001,163.55936740727105,8445.689391652744,46.14080250390754,22615.086956521744,33524.28525021152,110733.0,0.0,363979.0,36397.9,62397.67444286508,191871.0,5.0,409414.0,34117.83333333333,55051.560340917655,184330.0,0.0,0,0,0,0,360,424,21.14786781429096,24.99293468961659,0.0,1448.0,175.71999999999997,362.831287699026,131646.54333333336,2,2,0,9,23,0,0,0,1.0,183.04166666666663,313.09090909090907,73.0,0,0,0,4393,10,13432,0,0,0,0,26847,189,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MITM ARP Spoofing,1
54.69.37.156-192.168.137.235-443-50860-6,54.69.37.156,443,192.168.137.235,50860,6,06/09/2023 02:29:54 PM,551838,8,6,607.0,1008.0,357.0,0.0,75.875,130.3374055508022,655.0,0.0,168.0,275.72667625748505,2926.5835263247545,25.369764314889512,42449.07692307692,42087.5021066459,103847.0,5.0,447991.0,63998.71428571429,63195.948753893725,165743.0,5.0,467083.0,93416.6,54093.33875164298,154367.0,5577.0,0,0,0,0,164,124,14.497008179936865,10.872756134952647,0.0,655.0,107.66666666666669,196.4977886704605,38611.38095238096,2,2,0,6,13,0,0,0,0.0,115.35714285714286,75.875,168.0,0,0,0,1615,6,4522,0,0,0,0,65535,3842,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MITM ARP Spoofing,1
192.168.137.235-54.69.37.156-50860-443-6,192.168.137.235,50860,54.69.37.156,443,6,06/09/2023 02:29:55 PM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36306.84853716768,1564.9736233799854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4380,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MITM ARP Spoofing,1
192.168.137.140-54.188.99.4-40201-8886-6,192.168.137.140,40201,54.188.99.4,8886,6,06/09/2023 02:28:00 PM,81841535,4,2,234.0,69.0,165.0,0.0,58.5,78.09609465267773,69.0,0.0,34.5,48.79036790187178,3.702276600750463,0.0733124079356527,16368307.0,26029546.29482574,59851854.0,61644.0,81841535.0,27280511.666666668,30265305.504188143,59954059.0,205107.0,21928037.0,21928037.0,0.0,21928037.0,21928037.0,0,0,0,0,80,40,0.0488749386237684,0.0244374693118842,0.0,165.0,43.285714285714285,62.75803875657228,3938.571428571428,0,0,0,3,6,0,0,0,0.0,50.5,58.5,34.5,0,0,0,0,0,0,2,117,1,34,2968,65535,2,20,307312.0,0.0,307312.0,307312.0,40736289.5,27033490.56831767,59851854.0,21620725.0,MITM ARP Spoofing,1
10.0.0.3-10.0.0.254-44003-1883-6,10.0.0.3,44003,10.0.0.254,1883,6,06/09/2023 02:28:00 PM,119005065,122,122,2145.0,4.0,20.0,0.0,17.58196721311476,2.3242884414905816,2.0,0.0,0.0327868852459016,0.2550134084793733,18.05805492396479,2.050332899696328,489732.7777777777,500164.4154079042,1007527.0,35.0,119004947.0,983511.958677686,127731.81103868868,1007653.0,1894.0,119005018.0,983512.5454545452,128255.3774707582,1043605.0,137.0,1,0,0,0,3904,3904,1.025166449848164,1.025166449848164,0.0,20.0,8.844897959183672,8.94704505722076,80.04961525593843,0,0,0,122,244,0,0,0,1.0,8.881147540983607,17.581967213114755,0.0327868852459016,0,0,0,79,4,23,2,37,2,0,502,64,119,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MITM ARP Spoofing,1
10.0.0.7-10.0.0.254-43517-1883-6,10.0.0.7,43517,10.0.0.254,1883,6,06/09/2023 02:28:00 PM,119005589,122,122,5373.0,4.0,47.0,0.0,44.04098360655736,5.732894125795476,2.0,0.0,0.0327868852459016,0.2550134084793733,45.18275187898948,2.050323871763704,489734.93415637856,500229.0251715904,1008782.0,9.0,119005547.0,983516.9173553716,127841.95282513136,1008801.0,1026.0,119005502.0,983516.5454545454,128246.78755450368,1039670.0,113.0,1,0,0,0,3904,3904,1.0251619358818518,1.0251619358818518,0.0,47.0,22.126530612244903,22.416061786780748,502.4798260287721,0,0,0,122,244,0,0,0,1.0,22.2172131147541,44.040983606557376,0.0327868852459016,0,0,0,192,4,58,2,95,2,0,502,64,119,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MITM ARP Spoofing,1
10.0.0.2-10.0.0.254-36947-1883-6,10.0.0.2,36947,10.0.0.254,1883,6,06/09/2023 02:28:00 PM,116003035,34,34,664.0,4.0,22.0,0.0,19.529411764705884,6.876553462475344,2.0,0.0,0.1176470588235294,0.4776651472212257,5.758470026236814,0.5861915595570409,1731388.582089553,1948242.684878763,4006131.0,10.0,116002942.0,3515240.666666666,1175921.0498366712,4006148.0,2220.0,116002995.0,3515242.2727272734,1169453.9706511346,4006215.0,56.0,1,0,0,0,1088,1088,0.2930957797785204,0.2930957797785204,0.0,22.0,10.0,10.927569020870209,119.41176470588228,0,0,0,34,68,0,0,0,1.0,10.147058823529411,19.529411764705884,0.1176470588235294,0,0,0,0,0,0,1,22,1,0,502,64,31,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MITM ARP Spoofing,1
10.0.0.7-10.0.0.254-37873-1883-6,10.0.0.7,37873,10.0.0.254,1883,6,06/09/2023 02:28:00 PM,119004535,122,122,5366.0,4.0,47.0,0.0,43.98360655737703,5.725084151184023,2.0,0.0,0.0327868852459016,0.2550134084793733,45.12433076605021,2.050342031083101,489730.59670781874,500241.82957986114,1009414.0,10.0,119004443.0,983507.7933884294,127798.95703127612,1009425.0,1514.0,119004509.0,983508.3388429752,128234.32739757802,1038757.0,163.0,1,0,0,0,3904,3904,1.0251710155415503,1.0251710155415503,0.0,47.0,22.10204081632653,22.391125380784224,501.36249581799945,0,0,0,122,244,0,0,0,1.0,22.192622950819672,43.98360655737705,0.0327868852459016,0,0,0,181,4,60,1,85,1,0,502,64,119,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MITM ARP Spoofing,1
10.0.0.2-10.0.0.254-43871-1883-6,10.0.0.2,43871,10.0.0.254,1883,6,06/09/2023 02:28:00 PM,116001344,34,34,664.0,4.0,22.0,0.0,19.529411764705884,6.876553462475344,2.0,0.0,0.1176470588235294,0.4776651472212257,5.758553969857452,0.5862001047160281,1731363.3432835825,1948018.5658421288,4006820.0,10.0,116001318.0,3515191.4545454546,1175718.6438656647,4006851.0,2982.0,116001299.0,3515190.878787879,1168970.320248304,4006846.0,102.0,1,0,0,0,1088,1088,0.293100052358014,0.293100052358014,0.0,22.0,10.0,10.927569020870209,119.41176470588228,0,0,0,34,68,0,0,0,1.0,10.147058823529411,19.529411764705884,0.1176470588235294,0,0,0,0,0,0,1,22,1,0,502,64,31,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MITM ARP Spoofing,1
10.0.0.12-10.0.0.254-38083-1883-6,10.0.0.12,38083,10.0.0.254,1883,6,06/09/2023 02:28:00 PM,119999476,123,123,2303.0,4.0,21.0,0.0,18.72357723577236,2.43034374215898,2.0,0.0,0.032520325203252,0.2539833268567148,19.225083949533246,2.050008951705756,489793.779591837,500179.16199185,1007936.0,10.0,119999408.0,983601.7049180327,127185.86682130116,1007952.0,2593.0,119999445.0,983602.0081967212,127741.18444300082,1042911.0,57.0,1,0,0,0,3936,3936,1.0250044758528778,1.0250044758528778,0.0,21.0,9.417004048582996,9.52234184640632,90.67499423982092,0,0,0,123,246,0,0,0,1.0,9.455284552845528,18.72357723577236,0.032520325203252,0,0,0,81,4,25,2,37,2,0,502,64,120,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MITM ARP Spoofing,1
10.0.0.3-10.0.0.254-35679-1883-6,10.0.0.3,35679,10.0.0.254,1883,6,06/09/2023 02:28:00 PM,119999847,123,123,2163.0,4.0,20.0,0.0,17.585365853658537,2.31504993844906,2.0,0.0,0.032520325203252,0.2539833268567148,18.05835635773769,2.0500026137533327,489795.2938775512,500170.8081401728,1007218.0,9.0,119999836.0,983605.2131147544,127267.37627538457,1007245.0,1447.0,119999804.0,983604.950819672,127745.55124804536,1042608.0,178.0,1,0,0,0,3936,3936,1.0250013068766664,1.0250013068766664,0.0,20.0,8.84615384615385,8.947487689847634,80.05753595997496,0,0,0,123,246,0,0,0,1.0,8.882113821138212,17.585365853658537,0.032520325203252,0,0,0,72,4,24,2,36,2,0,502,64,120,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MITM ARP Spoofing,1
10.0.0.12-10.0.0.254-44659-1883-6,10.0.0.12,44659,10.0.0.254,1883,6,06/09/2023 02:28:00 PM,119999476,123,123,2303.0,4.0,21.0,0.0,18.72357723577236,2.43034374215898,2.0,0.0,0.032520325203252,0.2539833268567148,19.225083949533246,2.050008951705756,489793.7795918371,500207.83184057387,1007778.0,9.0,119999453.0,983602.0737704916,127257.27059020595,1007803.0,1878.0,119999451.0,983602.0573770492,127726.43589498104,1041192.0,66.0,1,0,0,0,3936,3936,1.0250044758528778,1.0250044758528778,0.0,21.0,9.417004048582996,9.52234184640632,90.67499423982092,0,0,0,123,246,0,0,0,1.0,9.455284552845528,18.72357723577236,0.032520325203252,0,0,0,78,4,26,1,36,1,0,502,64,120,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MITM ARP Spoofing,1
10.0.0.14-10.0.0.254-43379-1883-6,10.0.0.14,43379,10.0.0.254,1883,6,06/09/2023 02:28:01 PM,119997687,45,45,906.0,4.0,22.0,0.0,20.133333333333333,6.051295879246181,2.0,0.0,0.0888888888888888,0.4168181542799854,7.58347950490079,0.7500144565286496,1348288.617977528,1468105.5158271033,3011983.0,6.0,119997676.0,2727219.909090909,758225.5680625077,3011994.0,2275.0,119997644.0,2727219.181818182,753154.1946694881,3012025.0,55.0,1,0,0,0,1440,1440,0.3750072282643248,0.3750072282643248,0.0,22.0,10.24175824175824,10.95378235977637,119.985347985348,0,0,0,45,90,0,0,0,1.0,10.355555555555556,20.133333333333333,0.0888888888888888,0,0,0,0,0,0,1,22,1,0,502,64,42,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MITM ARP Spoofing,1
10.0.0.14-10.0.0.254-36405-1883-6,10.0.0.14,36405,10.0.0.254,1883,6,06/09/2023 02:28:01 PM,119997039,45,45,906.0,4.0,22.0,0.0,20.133333333333333,6.051295879246181,2.0,0.0,0.0888888888888888,0.4168181542799854,7.583520456700603,0.7500185067066529,1348281.337078652,1468134.438907735,3010846.0,9.0,119996968.0,2727203.8181818184,758275.1535011079,3010861.0,1840.0,119996946.0,2727203.3181818174,753238.1209209969,3010889.0,66.0,1,0,0,0,1440,1440,0.3750092533533264,0.3750092533533264,0.0,22.0,10.24175824175824,10.95378235977637,119.985347985348,0,0,0,45,90,0,0,0,1.0,10.355555555555556,20.133333333333333,0.0888888888888888,0,0,0,0,0,0,1,22,1,0,502,64,42,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MITM ARP Spoofing,1
10.0.0.9-10.0.0.254-35905-1883-6,10.0.0.9,35905,10.0.0.254,1883,6,06/09/2023 02:28:01 PM,119997209,29,29,626.0,4.0,25.0,0.0,21.58620689655173,8.394374142327665,2.0,0.0,0.1379310344827586,0.5157614295551275,5.250122109090054,0.4833445751225764,2105214.192982456,2429445.9732864616,5004838.0,10.0,119997197.0,4285614.178571429,1607078.8442405092,5004871.0,1495.0,119997159.0,4285612.821428572,1599403.3263656902,5004855.0,193.0,1,0,0,0,928,928,0.2416722875612882,0.2416722875612882,0.0,25.0,11.084745762711863,12.332027458100814,152.07890122735242,0,0,0,29,58,0,0,0,1.0,11.275862068965518,21.58620689655172,0.1379310344827586,0,0,0,0,0,0,1,26,1,0,502,64,26,32,6498714.699999998,8181876.016180179,24999253.0,13.0,5001432.5,1468.2907106942453,5004838.0,5000054.0,MITM ARP Spoofing,1
10.0.0.9-10.0.0.254-45455-1883-6,10.0.0.9,45455,10.0.0.254,1883,6,06/09/2023 02:28:01 PM,119997241,29,29,628.0,4.0,25.0,0.0,21.6551724137931,8.41883883267998,2.0,0.0,0.1379310344827586,0.5157614295551275,5.266787758895223,0.4833444462277261,2105214.7543859645,2429578.4102337104,5003684.0,10.0,119997230.0,4285615.357142858,1607056.3076907443,5003722.0,1158.0,119997202.0,4285614.357142856,1599682.0715647591,5003715.0,158.0,1,0,0,0,928,928,0.241672223113863,0.241672223113863,0.0,25.0,11.135593220338984,12.388061030990258,153.46405610753942,0,0,0,29,58,0,0,0,1.0,11.327586206896552,21.655172413793103,0.1379310344827586,0,0,0,0,0,0,1,26,1,0,502,64,26,32,6498610.3,6687706.235376622,19999360.0,16.0,5001446.6,1306.770676132602,5003684.0,5000209.0,MITM ARP Spoofing,1
10.0.0.6-10.0.0.254-35017-1883-6,10.0.0.6,35017,10.0.0.254,1883,6,06/09/2023 02:28:06 PM,110005585,16,16,178.0,4.0,15.0,0.0,11.125000000000002,6.07590871118606,2.0,0.0,0.25,0.6831300510639732,1.654461453025317,0.2908943214110447,3548567.2580645164,4732795.498526996,10003594.0,11.0,110005572.0,7333704.800000001,4287364.4868098525,10003620.0,2944.0,110005563.0,7333704.199999999,4274400.691407479,10003616.0,130.0,1,0,0,0,512,512,0.1454471607055223,0.1454471607055223,0.0,15.0,5.9393939393939394,7.01311001776046,49.18371212121212,0,0,0,16,32,0,0,0,1.0,6.125,11.125,0.25,0,0,0,0,0,0,1,16,1,0,502,64,13,32,189816.9090909091,422239.82979237154,1044004.0,16.0,9810689.636363637,400596.1793762576,10003594.0,8998469.0,MITM ARP Spoofing,1
10.0.0.8-10.0.0.254-43951-1883-6,10.0.0.8,43951,10.0.0.254,1883,6,06/09/2023 02:28:01 PM,119998570,29,29,442.0,4.0,18.0,0.0,15.241379310344833,5.828839460658362,2.0,0.0,0.1379310344827586,0.5157614295551275,3.7167109574722432,0.483339093124193,2105238.0701754387,2429408.896890161,5004409.0,10.0,119998548.0,4285662.428571429,1606910.0439947522,5004424.0,1828.0,119998519.0,4285661.392857143,1599189.8619037017,5004421.0,69.0,1,0,0,0,928,928,0.2416695465620965,0.2416695465620965,0.0,18.0,7.864406779661019,8.681048774870314,75.36060783167738,0,0,0,29,58,0,0,0,1.0,8.0,15.241379310344827,0.1379310344827586,0,0,0,0,0,0,1,18,1,0,502,64,26,32,6499037.3,6687878.540033089,20000385.0,10.0,5001272.299999999,1256.640499285298,5004409.0,5000275.0,MITM ARP Spoofing,1
10.0.0.8-10.0.0.254-43083-1883-6,10.0.0.8,43083,10.0.0.254,1883,6,06/09/2023 02:28:01 PM,119999213,29,29,444.0,4.0,18.0,0.0,15.310344827586208,5.856031373573392,2.0,0.0,0.1379310344827586,0.5157614295551275,3.733357817938356,0.4833365032152336,2105249.3508771937,2429266.144675291,5002515.0,11.0,119999118.0,4285682.785714285,1606702.9805331244,5002559.0,3000.0,119999171.0,4285684.67857143,1598834.7507439663,5002590.0,142.0,1,0,0,0,928,928,0.2416682516076168,0.2416682516076168,0.0,18.0,7.898305084745762,8.719172127844114,76.02396259497367,0,0,0,29,58,0,0,0,1.0,8.03448275862069,15.310344827586206,0.1379310344827586,0,0,0,0,0,0,1,18,1,0,502,64,26,32,5453418.727272728,5221759.128425671,14998374.0,12.0,5001303.545454546,926.6748473587394,5002515.0,5000152.0,MITM ARP Spoofing,1
10.0.0.6-10.0.0.254-44133-1883-6,10.0.0.6,44133,10.0.0.254,1883,6,06/09/2023 02:28:06 PM,110007192,16,16,177.0,4.0,15.0,0.0,11.0625,6.038418667167754,2.0,0.0,0.25,0.6831300510639732,1.645346969678128,0.2908900719872933,3548619.096774194,4733128.155907474,10002644.0,11.0,110007170.0,7333811.333333332,4287857.044154585,10002756.0,1926.0,110007175.0,7333811.666666667,4275050.53043867,10002687.0,47.0,1,0,0,0,512,512,0.1454450359936466,0.1454450359936466,0.0,15.0,5.909090909090908,6.974792274521677,48.64772727272727,0,0,0,16,32,0,0,0,1.0,6.09375,11.0625,0.25,0,0,0,0,0,0,1,16,1,0,502,64,13,32,189446.0,421413.366848751,1041836.0,11.0,9811205.818181816,400237.7692794168,10002644.0,8999163.0,MITM ARP Spoofing,1
34.66.16.188-192.168.137.174-443-35410-6,34.66.16.188,443,192.168.137.174,35410,6,06/09/2023 02:28:09 PM,90425223,4,8,656.0,1024.0,164.0,164.0,164.0,0.0,256.0,0.0,128.0,136.8377558591613,18.578886999261258,0.1327063357090089,8220474.818181818,13915872.15044588,29888899.0,50889.0,90234870.0,30078290.0,3749.4603611719913,30082614.0,30075939.0,90292788.0,12898969.714285713,16018926.264363367,30025880.0,50889.0,1,0,0,0,128,256,0.0442354452363363,0.0884708904726726,0.0,256.0,141.84615384615387,106.08946393951832,11254.974358974358,0,0,0,8,12,0,0,0,2.0,153.66666666666666,164.0,128.0,0,0,0,0,0,0,1,218,2,341,331,1087,3,32,190904.66666666663,6239.590718415217,198103.0,187040.0,29887385.33333333,2490.420914892367,29888899.0,29884511.0,MITM ARP Spoofing,1
173.194.194.206-192.168.137.174-443-56000-6,173.194.194.206,443,192.168.137.174,56000,6,06/09/2023 02:28:10 PM,119944244,11,13,96.0,72.0,24.0,0.0,8.727272727272727,12.108599498628312,24.0,0.0,5.538461538461538,10.52469623168435,1.40065078904495,0.2000929698635642,5214967.130434783,6716966.615309395,14926549.0,50925.0,119944244.0,11994424.4,4911434.484782949,15081623.0,4863558.0,115081901.0,9590158.416666668,6896996.518464323,15063016.0,50925.0,0,0,0,0,352,416,0.0917092778541336,0.1083836920094306,0.0,24.0,6.719999999999999,10.998181667894016,120.96,0,0,0,7,24,0,0,0,1.0,7.0,8.727272727272727,5.538461538461538,0,0,0,0,0,0,1,9,1,7,438,316,4,32,1557328.8571428573,2408535.413271409,5095065.0,136381.0,14882769.142857142,43253.99758568985,14926549.0,14799434.0,MITM ARP Spoofing,1
173.194.194.206-192.168.137.174-8883-50460-6,173.194.194.206,8883,192.168.137.174,50460,6,06/09/2023 02:28:15 PM,60298023,2,4,62.0,62.0,31.0,31.0,31.0,0.0,31.0,0.0,15.5,17.8978583448784,2.056452165935855,0.0995057499646381,12059604.6,26756460.997324225,59922956.0,50351.0,60110580.0,60110580.0,0.0,60110580.0,60110580.0,60160750.0,20053583.333333336,34645456.847422525,60058711.0,50351.0,1,0,0,0,64,128,0.033168583321546,0.0663371666430921,0.0,31.0,22.142857142857142,15.126451130702264,228.80952380952377,0,0,0,4,6,0,0,0,2.0,25.83333333333333,31.0,15.5,0,0,0,0,0,0,2,62,4,62,265,316,1,32,187624.0,0.0,187624.0,187624.0,59922956.0,0.0,59922956.0,59922956.0,MITM ARP Spoofing,1
44.235.194.199-192.168.137.233-8883-40697-6,44.235.194.199,8883,192.168.137.233,40697,6,06/09/2023 02:28:15 PM,102650123,8,10,138.0,138.0,69.0,0.0,17.25,31.940793442153023,69.0,0.0,13.8,29.09295447354909,2.6887449516256305,0.1753529316277585,6038242.529411765,9269475.83037698,20297624.0,84432.0,102403557.0,14629079.571428573,9439929.682579206,20488739.0,542135.0,102463168.0,11384796.444444444,10399580.176978108,20544190.0,84432.0,0,0,0,0,256,320,0.0779346362790037,0.0974182953487547,0.0,69.0,14.526315789473689,28.900919672126992,835.2631578947369,0,0,0,4,18,0,0,0,1.0,15.333333333333334,17.25,13.8,0,0,0,0,0,0,1,27,2,27,26,3650,2,32,516343.2,489287.126213944,1284478.0,187703.0,19964368.2,352831.9579632773,20297624.0,19482354.0,MITM ARP Spoofing,1
10.0.0.10-10.0.0.254-42969-1883-6,10.0.0.10,42969,10.0.0.254,1883,6,06/09/2023 02:28:15 PM,61043687,6,6,31.0,4.0,14.0,0.0,5.166666666666667,6.5243135015621885,2.0,0.0,0.6666666666666667,1.0327955589886444,0.5733598627487885,0.1965805243710131,5549426.09090909,17717789.975216985,58957330.0,31.0,60999942.0,12199988.4,26167115.371713832,59000700.0,2625.0,61043592.0,12208718.4,26138487.57572528,58957361.0,73.0,1,0,0,0,192,192,0.0982902621855065,0.0982902621855065,0.0,14.0,2.846153846153846,4.827804087542525,23.30769230769231,0,0,0,6,12,0,0,0,1.0,3.083333333333333,5.166666666666667,0.6666666666666666,0,0,0,0,0,0,6,31,6,4,502,64,3,32,1043310.0,0.0,1043310.0,1043310.0,58957330.0,0.0,58957330.0,58957330.0,MITM ARP Spoofing,1
10.0.0.4-10.0.0.254-39035-1883-6,10.0.0.4,39035,10.0.0.254,1883,6,06/09/2023 02:28:15 PM,91002449,8,8,64.0,4.0,15.0,0.0,8.0,7.521398046336105,2.0,0.0,0.5000000000000001,0.9258200997725516,0.7472326376623117,0.175819444155838,6066829.933333335,12207239.95083676,29962683.0,17.0,91002431.0,13000347.285714284,15600491.458464855,30003266.0,2192.0,91002426.0,13000346.57142857,15574805.209042272,29962700.0,53.0,1,0,0,0,256,256,0.087909722077919,0.087909722077919,0.0,15.0,4.117647058823529,6.283732498893238,39.48529411764706,0,0,0,8,16,0,0,0,1.0,4.375,8.0,0.5,0,0,0,0,0,0,2,21,2,1,502,64,5,32,693371.3333333334,600465.2535612143,1041878.0,17.0,29640772.33333333,555201.3291962956,29962683.0,28999683.0,MITM ARP Spoofing,1
10.0.0.10-10.0.0.254-36529-1883-6,10.0.0.10,36529,10.0.0.254,1883,6,06/09/2023 02:28:15 PM,61041618,6,6,31.0,4.0,14.0,0.0,5.166666666666666,6.5243135015621885,2.0,0.0,0.6666666666666667,1.0327955589886444,0.5733792967283403,0.1965871874497166,5549238.0,17718379.71759818,58958931.0,17.0,60999224.0,12199844.8,26168305.72684199,59002686.0,1775.0,61041597.0,12208319.4,26139579.544445705,58958948.0,111.0,1,0,0,0,192,192,0.0982935937248583,0.0982935937248583,0.0,14.0,2.8461538461538463,4.827804087542525,23.30769230769231,0,0,0,6,12,0,0,0,1.0,3.083333333333333,5.166666666666667,0.6666666666666666,0,0,0,0,0,0,6,31,6,4,502,64,3,32,1041329.0,0.0,1041329.0,1041329.0,58958931.0,0.0,58958931.0,58958931.0,MITM ARP Spoofing,1
10.0.0.1-10.0.0.254-43839-1883-6,10.0.0.1,43839,10.0.0.254,1883,6,06/09/2023 02:28:15 PM,91000896,8,8,209.0,4.0,52.0,0.0,26.125,26.877699200000627,2.0,0.0,0.5000000000000001,0.9258200997725516,2.3406362943942884,0.1758224446493362,6066726.4,12207567.058411824,29962357.0,17.0,91000841.0,13000120.142857144,15600920.801147308,30002515.0,1067.0,91000879.0,13000125.57142857,15575489.530548424,29962376.0,74.0,1,0,0,0,256,256,0.0879112223246681,0.0879112223246681,0.0,52.0,12.647058823529411,22.093384689965987,488.11764705882354,0,0,0,8,16,0,0,0,1.0,13.4375,26.125,0.5,0,0,0,0,0,0,2,69,2,1,502,64,5,32,692295.6666666666,599530.957506227,1039894.0,19.0,29641318.0,553687.2388840112,29962357.0,29001977.0,MITM ARP Spoofing,1
10.0.0.5-10.0.0.254-42951-1883-6,10.0.0.5,42951,10.0.0.254,1883,6,06/09/2023 02:28:15 PM,61040941,5,3,34.0,4.0,30.0,0.0,6.8,13.00769003320728,2.0,0.0,1.3333333333333337,1.1547005383792517,0.6225329979758996,0.131059578521242,8720134.42857143,22614961.652510364,59999235.0,92.0,60999234.0,15249808.5,29836642.89865952,59999235.0,1034.0,61040849.0,30520424.5,41692034.75963053,60001145.0,1039704.0,1,0,0,0,160,96,0.0819122365757762,0.0491473419454657,0.0,30.0,4.444444444444445,9.63212218453326,92.77777777777776,0,0,0,5,8,0,0,0,0.0,5.0,6.8,1.3333333333333333,0,0,0,0,0,0,5,34,3,4,502,64,2,32,1864.0,0.0,1864.0,1864.0,59999235.0,0.0,59999235.0,59999235.0,MITM ARP Spoofing,1
10.0.0.11-10.0.0.254-38457-1883-6,10.0.0.11,38457,10.0.0.254,1883,6,06/09/2023 02:28:15 PM,61040789,5,4,17.0,4.0,13.0,0.0,3.4,5.458937625582472,2.0,0.0,1.0,1.1547005383792517,0.344032250303973,0.147442392987417,7630098.625000001,21163026.22521172,59998891.0,23.0,60999231.0,15249807.750000002,29836413.55412824,59998891.0,1009.0,61040766.0,20346922.0,34345449.648763254,60001090.0,96.0,1,0,0,0,160,128,0.081912440548565,0.065529952438852,0.0,13.0,2.3,3.8887301554906353,15.122222222222222,0,0,0,5,9,0,0,0,0.0,2.555555555555556,3.4,1.0,0,0,0,0,0,0,5,17,4,4,502,64,2,32,2165.0,0.0,2165.0,2165.0,59998891.0,0.0,59998891.0,59998891.0,MITM ARP Spoofing,1
10.0.0.15-10.0.0.254-40499-1883-6,10.0.0.15,40499,10.0.0.254,1883,6,06/09/2023 02:28:15 PM,61040757,5,3,55.0,4.0,51.0,0.0,11.0,22.38302928559939,2.0,0.0,1.3333333333333337,1.1547005383792517,0.9665673051859432,0.1310599735845346,8720108.142857142,22614914.12517798,59999106.0,140.0,60999221.0,15249805.250000002,29836555.221553,59999106.0,1153.0,61040617.0,30520308.5,41692389.72723469,60001280.0,1039337.0,1,0,0,0,160,96,0.0819124834903341,0.0491474900942005,0.0,51.0,6.777777777777778,16.611575615950596,275.94444444444446,0,0,0,5,8,0,0,0,0.0,7.625,11.0,1.3333333333333333,0,0,0,0,0,0,5,55,3,4,502,64,2,32,2169.0,0.0,2169.0,2169.0,59999106.0,0.0,59999106.0,59999106.0,MITM ARP Spoofing,1
